action_number,new_accuracy,new_DR,new_DP,new_EO,new_PQP
36,0.925,0.06803036,0.017479096246219572,0.019971451309323762,0.07887856897144818
37,0.93,0.06720887,0.020725849492972737,0.019491429076715083,0.07544431110349159
38,0.9266666666666666,0.069953725,0.014054438711972983,0.016169169940502437,0.07852278440513727
39,0.9283333333333333,0.07105986,0.010807685465219707,0.009044629435468687,0.07495127822996672
40,0.9333333333333333,0.06586578,0.014054438711972983,0.008564607202859897,0.07152977741213029
41,0.9333333333333333,0.06586578,0.014054438711972983,0.008564607202859897,0.07152977741213029
42,0.9333333333333333,0.06717336,0.013876534424479559,0.011886866339072544,0.07475967267815997
43,0.9333333333333333,0.06958328,0.020725849492972737,0.01568914770789387,0.07193553917366702
44,0.9366666666666666,0.06653872,0.0003558085749867379,0.0028422369036039674,0.07367590714446692
45,0.935,0.06707597,0.0036025618217399025,0.004282303601429893,0.07719869706840388
46,0.9316666666666666,0.07143471,0.003780466109233327,0.004762325834038572,0.07747020376778158
47,0.9333333333333333,0.06728087,0.013876534424479559,0.011886866339072544,0.07475967267815997
48,0.9283333333333333,0.06653117,0.00395837039672664,0.005242348066647362,0.07774362477231322
49,0.9333333333333333,0.06614642,0.007205123643479916,0.004762325834038572,0.07434640522875813
50,0.9283333333333333,0.0692981,0.00395837039672664,0.005242348066647362,0.07774362477231322
51,0.9283333333333333,0.06753414,0.00395837039672664,0.005242348066647362,0.07774362477231322
52,0.9333333333333333,0.06852478,0.020725849492972737,0.01568914770789387,0.07193553917366702
53,0.9333333333333333,0.06852542,0.020725849492972737,0.01568914770789387,0.07193553917366702
54,0.9283333333333333,0.06963017,0.010807685465219707,0.009044629435468687,0.07495127822996672
55,0.9333333333333333,0.06511258,0.007205123643479916,0.004762325834038572,0.07434640522875813
56,0.9333333333333333,0.06483632,0.0003558085749867379,0.0009600444652172468,0.0771241830065359
57,0.9333333333333333,0.067713045,0.0070272193559864915,0.008084584970251218,0.07754471782964956
58,0.9333333333333333,0.067713045,0.0070272193559864915,0.008084584970251218,0.07754471782964956
59,0.9383333333333334,0.063239634,0.0036025618217399025,0.00048002223260867893,0.0737504212063349
60,0.9316666666666666,0.063803814,0.003780466109233327,0.004762325834038572,0.07747020376778158
61,0.9383333333333334,0.06522095,0.017123287671232834,0.011406844106463865,0.0713493823249921
62,0.935,0.061399065,0.00395837039672664,0.0023622146709952885,0.0707991803278688
63,0.9333333333333333,0.06447131,0.007383027930973118,0.0014400666978260368,0.07112583538013362
64,0.935,0.067267835,0.0028909446717665377,0.006164496039816503,0.07360090446579981
65,0.935,0.06342677,0.0028909446717665377,0.006164496039816503,0.07360090446579981
66,0.935,0.06342723,0.0028909446717665377,0.006164496039816503,0.07360090446579981
67,0.935,0.06334658,0.0028909446717665377,0.006164496039816503,0.07360090446579981
68,0.93,0.061415233,0.007383027930973118,0.005242348066647362,0.07461015593762488
69,0.9333333333333333,0.064543195,0.007383027930973118,0.0014400666978260368,0.07112583538013362
70,0.9366666666666666,0.06728509,0.0003558085749867379,0.0028422369036039674,0.07367590714446692
71,0.935,0.064293735,0.01045187689023308,0.008084584970251218,0.07442091929062611
72,0.935,0.064293735,0.01045187689023308,0.008084584970251218,0.07442091929062611
73,0.935,0.06903927,0.017123287671232834,0.01520912547528519,0.07483370288248337
74,0.9366666666666666,0.06625933,0.013876534424479559,0.008084584970251218,0.07127535212066871
75,0.9316666666666666,0.06373127,0.010629781177726394,0.008564607202859897,0.07468515861629199
76,0.9283333333333333,0.065154895,0.010807685465219707,0.009044629435468687,0.07495127822996672
77,0.9283333333333333,0.063798815,0.00395837039672664,0.005242348066647362,0.07774362477231322
78,0.9383333333333334,0.06733261,0.010273972602739767,0.0076045627376425395,0.07415854042151626
79,0.93,0.06932339,0.014054438711972983,0.012366888571681223,0.07502628090863384
80,0.9333333333333333,0.06371591,0.007205123643479916,0.004762325834038572,0.07434640522875813
81,0.9316666666666666,0.06738921,0.003780466109233327,0.004762325834038572,0.07747020376778158
82,0.935,0.06801404,0.010629781177726394,0.004762325834038572,0.07120083805880073
83,0.935,0.0683725,0.010807685465219707,0.0014400666978260368,0.06795827123695974
84,0.9333333333333333,0.06606906,0.007205123643479916,0.004762325834038572,0.07434640522875813
85,0.935,0.06651838,0.003780466109233327,0.0009600444652172468,0.07400999615532489
86,0.935,0.065470174,0.003780466109233327,0.0009600444652172468,0.07400999615532489
87,0.9333333333333333,0.066535756,0.0005337128624800513,0.0023622146709952885,0.07393499347665777
88,0.9316666666666666,0.06494769,0.00395837039672664,0.0014400666978260368,0.07427140255009101
89,0.9316666666666666,0.06495719,0.00395837039672664,0.0014400666978260368,0.07427140255009101
90,0.935,0.06551478,0.003780466109233327,0.0009600444652172468,0.07400999615532489
91,0.93,0.06316277,0.014232342999466296,0.009044629435468687,0.07178602243313192
92,0.93,0.06316277,0.014232342999466296,0.009044629435468687,0.07178602243313192
93,0.9316666666666666,0.06667035,0.010629781177726394,0.008564607202859897,0.07468515861629199
94,0.9266666666666666,0.066388234,0.007383027930973118,0.009044629435468687,0.07809447649511614
95,0.9366666666666666,0.064835384,0.0070272193559864915,0.004282303601429893,0.07408451021719287
96,0.935,0.06598704,0.010629781177726394,0.004762325834038572,0.07120083805880073
97,0.9333333333333333,0.06516874,0.013876534424479559,0.011886866339072544,0.07475967267815997
98,0.9333333333333333,0.06534694,0.020725849492972737,0.01568914770789387,0.07193553917366702
99,0.935,0.069312185,0.01045187689023308,0.008084584970251218,0.07442091929062611
100,0.9383333333333334,0.06398021,0.003068848959259851,0.006644518272425293,0.07334411427801357
101,0.93,0.06687995,0.0005337128624800513,0.0014400666978260368,0.07739520108911446
102,0.9283333333333333,0.06765243,0.017479096246219572,0.016169169940502437,0.07536979704162361
103,0.9316666666666666,0.06558197,0.003780466109233327,0.004762325834038572,0.07747020376778158
104,0.9333333333333333,0.066170566,0.007205123643479916,0.004762325834038572,0.07434640522875813
105,0.9333333333333333,0.06926575,0.013876534424479559,0.011886866339072544,0.07475967267815997
106,0.93,0.069058746,0.020725849492972737,0.019491429076715083,0.07544431110349159
107,0.9283333333333333,0.06856692,0.010629781177726394,0.012366888571681223,0.07816947917378325
108,0.9316666666666666,0.06737568,0.003780466109233327,0.004762325834038572,0.07747020376778158
109,0.93,0.064936206,0.007205123643479916,0.008564607202859897,0.07781862745098034
110,0.93,0.064936206,0.007205123643479916,0.008564607202859897,0.07781862745098034
111,0.93,0.06809411,0.007383027930973118,0.005242348066647362,0.07461015593762488
112,0.93,0.068515345,0.007383027930973118,0.005242348066647362,0.07461015593762488
113,0.935,0.06572965,0.01045187689023308,0.008084584970251218,0.07442091929062611
114,0.935,0.0677749,0.01045187689023308,0.008084584970251218,0.07442091929062611
115,0.935,0.06765128,0.01045187689023308,0.008084584970251218,0.07442091929062611
116,0.93,0.06854185,0.014054438711972983,0.012366888571681223,0.07502628090863384
117,0.9266666666666666,0.06622027,0.007383027930973118,0.009044629435468687,0.07809447649511614
118,0.9333333333333333,0.06561473,0.0070272193559864915,0.008084584970251218,0.07754471782964956
119,0.9266666666666666,0.06688144,0.007560932218466432,0.005722370299256041,0.07487578211262425
120,0.9283333333333333,0.06657312,0.010807685465219707,0.009044629435468687,0.07495127822996672
121,0.9383333333333334,0.0682571,0.0036025618217399025,0.00048002223260867893,0.0737504212063349
122,0.9316666666666666,0.06715946,0.017301191958726148,0.01568914770789387,0.07510079497050182
123,0.9333333333333333,0.06230311,0.0070272193559864915,0.008084584970251218,0.07754471782964956
124,0.9333333333333333,0.06546154,0.013876534424479559,0.011886866339072544,0.07475967267815997
125,0.93,0.0686543,0.013876534424479559,0.01568914770789387,0.07824399323565123
126,0.9266666666666666,0.06621897,0.014232342999466296,0.012846910804289902,0.0752947943629565
127,0.9333333333333333,0.06300136,0.013876534424479559,0.011886866339072544,0.07475967267815997
128,0.9283333333333333,0.06275108,0.017301191958726148,0.019491429076715083,0.07859729846700525
129,0.9316666666666666,0.06352563,0.01045187689023308,0.011886866339072544,0.07789314151284832
130,0.9266666666666666,0.066064805,0.014232342999466296,0.012846910804289902,0.0752947943629565
131,0.9316666666666666,0.06482971,0.01045187689023308,0.011886866339072544,0.07789314151284832
132,0.93,0.06670076,0.014232342999466296,0.009044629435468687,0.07178602243313192
133,0.93,0.06724226,0.007383027930973118,0.005242348066647362,0.07461015593762488
134,0.935,0.064920805,0.01045187689023308,0.008084584970251218,0.07442091929062611
135,0.935,0.06820759,0.003780466109233327,0.0009600444652172468,0.07400999615532489
136,0.93,0.06423735,0.007383027930973118,0.005242348066647362,0.07461015593762488
137,0.935,0.064274535,0.01045187689023308,0.008084584970251218,0.07442091929062611
138,0.9283333333333333,0.06693825,0.010629781177726394,0.012366888571681223,0.07816947917378325
139,0.925,0.06606435,0.010807685465219707,0.012846910804289902,0.07844778172647016
140,0.925,0.06606435,0.010807685465219707,0.012846910804289902,0.07844778172647016
141,0.9283333333333333,0.067365326,0.010629781177726394,0.012366888571681223,0.07816947917378325
142,0.9283333333333333,0.065434545,0.00395837039672664,0.005242348066647362,0.07774362477231322
143,0.9283333333333333,0.066993475,0.00395837039672664,0.005242348066647362,0.07774362477231322
144,0.9316666666666666,0.0660762,0.00395837039672664,0.0014400666978260368,0.07427140255009101
145,0.935,0.065552905,0.0036025618217399025,0.004282303601429893,0.07719869706840388
146,0.935,0.065552905,0.0036025618217399025,0.004282303601429893,0.07719869706840388
147,0.9266666666666666,0.065602385,0.014054438711972983,0.016169169940502437,0.07852278440513727
148,0.9266666666666666,0.06559942,0.014054438711972983,0.016169169940502437,0.07852278440513727
149,0.93,0.06905993,0.02090375378046616,0.016169169940502437,0.07219460554174717
150,0.935,0.06414724,0.003780466109233327,0.0009600444652172468,0.07400999615532489
151,0.9333333333333333,0.06543397,0.007205123643479916,0.004762325834038572,0.07434640522875813
152,0.9333333333333333,0.05851391,0.013876534424479559,0.011886866339072544,0.07475967267815997
153,0.9316666666666666,0.062099896,0.0028909446717665377,0.0023622146709952885,0.07704918032786878
154,0.9316666666666666,0.062101237,0.0028909446717665377,0.0023622146709952885,0.07704918032786878
155,0.9383333333333334,0.062316716,0.01045187689023308,0.004282303601429893,0.0709486970684039
156,0.9283333333333333,0.061006386,0.010629781177726394,0.012366888571681223,0.07816947917378325
157,0.93,0.061875064,0.0005337128624800513,0.0014400666978260368,0.07739520108911446
158,0.93,0.063406795,0.007205123643479916,0.008564607202859897,0.07781862745098034
159,0.9316666666666666,0.06357706,0.0028909446717665377,0.0023622146709952885,0.07704918032786878
160,0.9333333333333333,0.061372984,0.0070272193559864915,0.008084584970251218,0.07754471782964956
161,0.93,0.06772745,0.013876534424479559,0.01568914770789387,0.07824399323565123
162,0.935,0.06181015,0.01045187689023308,0.008084584970251218,0.07442091929062611
163,0.9366666666666666,0.064485796,0.00017790428749331344,0.00048002223260867893,0.07685505445672003
164,0.9316666666666666,0.06401636,0.003780466109233327,0.004762325834038572,0.07747020376778158
165,0.9283333333333333,0.06588718,0.010629781177726394,0.012366888571681223,0.07816947917378325
166,0.935,0.06234376,0.01045187689023308,0.008084584970251218,0.07442091929062611
167,0.9366666666666666,0.061317265,0.007205123643479916,0.0009600444652172468,0.07087418300653592
168,0.9333333333333333,0.06559877,0.013876534424479559,0.011886866339072544,0.07475967267815997
169,0.9333333333333333,0.06255455,0.0070272193559864915,0.008084584970251218,0.07754471782964956
170,0.9366666666666666,0.05989142,0.0070272193559864915,0.004282303601429893,0.07408451021719287
171,0.935,0.06315559,0.017123287671232834,0.01520912547528519,0.07483370288248337
172,0.935,0.06170541,0.003780466109233327,0.0009600444652172468,0.07400999615532489
173,0.935,0.05865406,0.01045187689023308,0.008084584970251218,0.07442091929062611
174,0.9366666666666666,0.05764023,0.0070272193559864915,0.004282303601429893,0.07408451021719287
175,0.9333333333333333,0.06569531,0.0070272193559864915,0.008084584970251218,0.07754471782964956
176,0.9333333333333333,0.06583557,0.0070272193559864915,0.008084584970251218,0.07754471782964956
177,0.935,0.065603286,0.0036025618217399025,0.004282303601429893,0.07719869706840388
178,0.93,0.062635124,0.014054438711972983,0.012366888571681223,0.07502628090863384
179,0.9316666666666666,0.06547844,0.017301191958726148,0.01568914770789387,0.07510079497050182
180,0.935,0.06405386,0.003780466109233327,0.0009600444652172468,0.07400999615532489
181,0.9333333333333333,0.06199403,0.007205123643479916,0.004762325834038572,0.07434640522875813
182,0.9283333333333333,0.062221743,0.017479096246219572,0.016169169940502437,0.07536979704162361
183,0.93,0.059178747,0.020725849492972737,0.019491429076715083,0.07544431110349159
184,0.93,0.06465775,0.020725849492972737,0.019491429076715083,0.07544431110349159
185,0.9316666666666666,0.06658632,0.01045187689023308,0.011886866339072544,0.07789314151284832
186,0.935,0.061424877,0.003780466109233327,0.0009600444652172468,0.07400999615532489
187,0.935,0.06184373,0.01045187689023308,0.008084584970251218,0.07442091929062611
188,0.9316666666666666,0.064131714,0.017301191958726148,0.01568914770789387,0.07510079497050182
189,0.925,0.063742064,0.017479096246219572,0.019971451309323762,0.07887856897144818
190,0.9316666666666666,0.061770514,0.024150507027219326,0.019491429076715083,0.07226911960361515
191,0.9316666666666666,0.061770514,0.024150507027219326,0.019491429076715083,0.07226911960361515
192,0.9333333333333333,0.06263784,0.020725849492972737,0.01568914770789387,0.07193553917366702
193,0.935,0.060711466,0.017301191958726148,0.011886866339072544,0.07160429147399827
194,0.9283333333333333,0.06472421,0.024150507027219326,0.02329371044553641,0.07579024636417853
195,0.93,0.061400477,0.013876534424479559,0.01568914770789387,0.07824399323565123
196,0.9366666666666666,0.05895773,0.013698630136986356,0.011406844106463865,0.0744949494949495
197,0.9316666666666666,0.06323931,0.024150507027219326,0.019491429076715083,0.07226911960361515
198,0.9333333333333333,0.06260428,0.0273972602739726,0.02281368821292773,0.07234314980793854
199,0.93,0.06490308,0.013876534424479559,0.01568914770789387,0.07824399323565123
200,0.9316666666666666,0.060229123,0.01045187689023308,0.011886866339072544,0.07789314151284832
201,0.9333333333333333,0.059854317,0.020547945205479423,0.019011406844106515,0.07517482517482521
202,0.9283333333333333,0.05972599,0.024150507027219326,0.02329371044553641,0.07579024636417853
203,0.9333333333333333,0.061701477,0.0070272193559864915,0.008084584970251218,0.07754471782964956
204,0.9316666666666666,0.0634477,0.01045187689023308,0.011886866339072544,0.07789314151284832
205,0.9266666666666666,0.060027096,0.020725849492972737,0.02329371044553641,0.07895308303331616
206,0.93,0.0611925,0.013876534424479559,0.01568914770789387,0.07824399323565123
207,0.9283333333333333,0.06186091,0.017301191958726148,0.019491429076715083,0.07859729846700525
208,0.9333333333333333,0.059752822,0.013698630136986356,0.01520912547528519,0.07796717171717171
209,0.9266666666666666,0.062373694,0.014054438711972983,0.016169169940502437,0.07852278440513727
210,0.93,0.059631705,0.007205123643479916,0.008564607202859897,0.07781862745098034
211,0.9333333333333333,0.062001813,0.013698630136986356,0.01520912547528519,0.07796717171717171
212,0.93,0.059351373,0.007205123643479916,0.008564607202859897,0.07781862745098034
213,0.93,0.057879556,0.013876534424479559,0.01568914770789387,0.07824399323565123
214,0.9333333333333333,0.0592679,0.013698630136986356,0.01520912547528519,0.07796717171717171
215,0.9333333333333333,0.056941986,0.0070272193559864915,0.008084584970251218,0.07754471782964956
216,0.9333333333333333,0.059660092,0.0070272193559864915,0.008084584970251218,0.07754471782964956
217,0.9333333333333333,0.05976461,0.0070272193559864915,0.008084584970251218,0.07754471782964956
218,0.935,0.05827039,0.010273972602739767,0.011406844106463865,0.07761874803397295
219,0.9333333333333333,0.05905103,0.013698630136986356,0.01520912547528519,0.07796717171717171
220,0.9333333333333333,0.05905103,0.013698630136986356,0.01520912547528519,0.07796717171717171
221,0.9333333333333333,0.059051134,0.013698630136986356,0.01520912547528519,0.07796717171717171
222,0.9333333333333333,0.059051134,0.013698630136986356,0.01520912547528519,0.07796717171717171
223,0.935,0.06091676,0.010273972602739767,0.011406844106463865,0.07761874803397295
224,0.9316666666666666,0.057666842,0.01045187689023308,0.011886866339072544,0.07789314151284832
225,0.935,0.0629569,0.0036025618217399025,0.004282303601429893,0.07719869706840388
226,0.9316666666666666,0.060594045,0.017301191958726148,0.01568914770789387,0.07510079497050182
227,0.9333333333333333,0.061416868,0.020547945205479423,0.019011406844106515,0.07517482517482521
228,0.935,0.058762092,0.010273972602739767,0.011406844106463865,0.07761874803397295
229,0.9333333333333333,0.055887356,0.0070272193559864915,0.008084584970251218,0.07754471782964956
230,0.9316666666666666,0.06131468,0.01045187689023308,0.011886866339072544,0.07789314151284832
231,0.935,0.060859736,0.017123287671232834,0.01520912547528519,0.07483370288248337
232,0.9333333333333333,0.059878554,0.013698630136986356,0.01520912547528519,0.07796717171717171
233,0.935,0.0599293,0.01045187689023308,0.008084584970251218,0.07442091929062611
234,0.935,0.0599293,0.01045187689023308,0.008084584970251218,0.07442091929062611
235,0.935,0.059367407,0.01045187689023308,0.008084584970251218,0.07442091929062611
236,0.9283333333333333,0.05946869,0.017301191958726148,0.019491429076715083,0.07859729846700525
237,0.935,0.05981069,0.017123287671232834,0.01520912547528519,0.07483370288248337
238,0.935,0.059344865,0.017123287671232834,0.01520912547528519,0.07483370288248337
239,0.9316666666666666,0.062264107,0.017301191958726148,0.01568914770789387,0.07510079497050182
240,0.935,0.05683224,0.017123287671232834,0.01520912547528519,0.07483370288248337
241,0.9283333333333333,0.059791017,0.017479096246219572,0.016169169940502437,0.07536979704162361
242,0.935,0.057813376,0.017123287671232834,0.01520912547528519,0.07483370288248337
243,0.9266666666666666,0.05985138,0.027575164561465915,0.027095991814357734,0.07613862639702584
244,0.9333333333333333,0.059480477,0.013876534424479559,0.011886866339072544,0.07475967267815997
245,0.9283333333333333,0.056261163,0.010807685465219707,0.009044629435468687,0.07495127822996672
246,0.9333333333333333,0.059496976,0.013876534424479559,0.011886866339072544,0.07475967267815997
247,0.9316666666666666,0.05681648,0.017301191958726148,0.01568914770789387,0.07510079497050182
248,0.9316666666666666,0.05681648,0.017301191958726148,0.01568914770789387,0.07510079497050182
249,0.9316666666666666,0.056420032,0.017301191958726148,0.01568914770789387,0.07510079497050182
250,0.9333333333333333,0.05513265,0.0003558085749867379,0.0009600444652172468,0.0771241830065359
251,0.9316666666666666,0.05969824,0.01045187689023308,0.011886866339072544,0.07789314151284832
252,0.9316666666666666,0.060179397,0.01045187689023308,0.011886866339072544,0.07789314151284832
253,0.9333333333333333,0.058279578,0.013876534424479559,0.011886866339072544,0.07475967267815997
254,0.9333333333333333,0.058327712,0.0070272193559864915,0.008084584970251218,0.07754471782964956
255,0.9283333333333333,0.061694723,0.024150507027219326,0.02329371044553641,0.07579024636417853
256,0.9333333333333333,0.059006162,0.0070272193559864915,0.008084584970251218,0.07754471782964956
257,0.935,0.060196824,0.010273972602739767,0.011406844106463865,0.07761874803397295
258,0.935,0.060196456,0.010273972602739767,0.011406844106463865,0.07761874803397295
259,0.9366666666666666,0.05929542,0.020547945205479423,0.01520912547528519,0.07167832167832167
260,0.9366666666666666,0.05929542,0.020547945205479423,0.01520912547528519,0.07167832167832167
261,0.93,0.058993008,0.020725849492972737,0.019491429076715083,0.07544431110349159
262,0.9366666666666666,0.056537557,0.013876534424479559,0.008084584970251218,0.07127535212066871
263,0.93,0.06073464,0.013876534424479559,0.01568914770789387,0.07824399323565123
264,0.9316666666666666,0.0584671,0.01045187689023308,0.011886866339072544,0.07789314151284832
265,0.93,0.05964245,0.013876534424479559,0.01568914770789387,0.07824399323565123
266,0.93,0.05964245,0.013876534424479559,0.01568914770789387,0.07824399323565123
267,0.9333333333333333,0.0565289,0.013876534424479559,0.011886866339072544,0.07475967267815997
268,0.935,0.060448024,0.017301191958726148,0.011886866339072544,0.07160429147399827
269,0.9333333333333333,0.05662388,0.013876534424479559,0.011886866339072544,0.07475967267815997
270,0.9316666666666666,0.05520295,0.023972602739726012,0.02281368821292773,0.07551834130781498
271,0.93,0.057604104,0.020725849492972737,0.019491429076715083,0.07544431110349159
272,0.9316666666666666,0.058081787,0.017301191958726148,0.01568914770789387,0.07510079497050182
273,0.93,0.054753684,0.020547945205479423,0.02281368821292773,0.07867132867132864
274,0.9333333333333333,0.057035305,0.020547945205479423,0.019011406844106515,0.07517482517482521
275,0.9316666666666666,0.054750912,0.017301191958726148,0.01568914770789387,0.07510079497050182
276,0.9316666666666666,0.061983198,0.017301191958726148,0.01568914770789387,0.07510079497050182
277,0.9316666666666666,0.061983198,0.017301191958726148,0.01568914770789387,0.07510079497050182
278,0.9316666666666666,0.057453383,0.017301191958726148,0.01568914770789387,0.07510079497050182
279,0.9333333333333333,0.057766017,0.013876534424479559,0.011886866339072544,0.07475967267815997
280,0.9333333333333333,0.057289977,0.013876534424479559,0.011886866339072544,0.07475967267815997
281,0.9366666666666666,0.05601002,0.013876534424479559,0.008084584970251218,0.07127535212066871
282,0.9366666666666666,0.056009248,0.013876534424479559,0.008084584970251218,0.07127535212066871
283,0.9316666666666666,0.05904152,0.024150507027219326,0.019491429076715083,0.07226911960361515
284,0.9316666666666666,0.05904152,0.024150507027219326,0.019491429076715083,0.07226911960361515
285,0.9316666666666666,0.05904188,0.024150507027219326,0.019491429076715083,0.07226911960361515
286,0.9316666666666666,0.05688022,0.017301191958726148,0.01568914770789387,0.07510079497050182
287,0.9333333333333333,0.057173334,0.013876534424479559,0.011886866339072544,0.07475967267815997
288,0.9316666666666666,0.055581104,0.017301191958726148,0.01568914770789387,0.07510079497050182
289,0.9316666666666666,0.058673434,0.017301191958726148,0.01568914770789387,0.07510079497050182
290,0.9333333333333333,0.05675361,0.013876534424479559,0.011886866339072544,0.07475967267815997
291,0.9333333333333333,0.05675361,0.013876534424479559,0.011886866339072544,0.07475967267815997
292,0.9316666666666666,0.056927618,0.024150507027219326,0.019491429076715083,0.07226911960361515
293,0.9333333333333333,0.057744116,0.013876534424479559,0.011886866339072544,0.07475967267815997
294,0.9333333333333333,0.057745423,0.013876534424479559,0.011886866339072544,0.07475967267815997
295,0.9283333333333333,0.053020865,0.024150507027219326,0.02329371044553641,0.07579024636417853
296,0.9316666666666666,0.059881058,0.024150507027219326,0.019491429076715083,0.07226911960361515
297,0.9316666666666666,0.05401724,0.017301191958726148,0.01568914770789387,0.07510079497050182
298,0.9316666666666666,0.05688059,0.017301191958726148,0.01568914770789387,0.07510079497050182
299,0.935,0.05541748,0.01045187689023308,0.008084584970251218,0.07442091929062611
300,0.93,0.053955592,0.027575164561465915,0.02329371044553641,0.07260505749243218
301,0.9333333333333333,0.054784875,0.013876534424479559,0.011886866339072544,0.07475967267815997
302,0.935,0.051057003,0.01045187689023308,0.008084584970251218,0.07442091929062611
303,0.935,0.053265754,0.01045187689023308,0.008084584970251218,0.07442091929062611
304,0.935,0.054936517,0.017301191958726148,0.011886866339072544,0.07160429147399827
305,0.935,0.054936517,0.017301191958726148,0.011886866339072544,0.07160429147399827
306,0.93,0.054402307,0.020725849492972737,0.019491429076715083,0.07544431110349159
307,0.935,0.050161812,0.023972602739726012,0.019011406844106515,0.07200956937799041
308,0.93,0.053762626,0.014054438711972983,0.012366888571681223,0.07502628090863384
309,0.9233333333333333,0.056407478,0.02775306884895934,0.027576014046966302,0.07641496314837992
310,0.9366666666666666,0.053704415,0.0070272193559864915,0.004282303601429893,0.07408451021719287
311,0.9316666666666666,0.054671142,0.010629781177726394,0.008564607202859897,0.07468515861629199
312,0.9316666666666666,0.054671142,0.010629781177726394,0.008564607202859897,0.07468515861629199
313,0.93,0.053451817,0.014054438711972983,0.012366888571681223,0.07502628090863384
314,0.9366666666666666,0.05360051,0.0070272193559864915,0.004282303601429893,0.07408451021719287
315,0.9333333333333333,0.052336164,0.014054438711972983,0.008564607202859897,0.07152977741213029
316,0.9333333333333333,0.05233744,0.014054438711972983,0.008564607202859897,0.07152977741213029
317,0.9366666666666666,0.054725654,0.013876534424479559,0.008084584970251218,0.07127535212066871
318,0.9366666666666666,0.054725654,0.013876534424479559,0.008084584970251218,0.07127535212066871
319,0.9283333333333333,0.05481912,0.017657000533712885,0.012846910804289902,0.07211960286308006
320,0.9283333333333333,0.054819934,0.017657000533712885,0.012846910804289902,0.07211960286308006
321,0.9283333333333333,0.05336462,0.017479096246219572,0.016169169940502437,0.07536979704162361
322,0.93,0.054780148,0.02090375378046616,0.016169169940502437,0.07219460554174717
323,0.9316666666666666,0.055842005,0.017479096246219572,0.012366888571681223,0.07186102511179904
324,0.93,0.05563607,0.020725849492972737,0.019491429076715083,0.07544431110349159
325,0.9333333333333333,0.05178852,0.013876534424479559,0.011886866339072544,0.07475967267815997
326,0.9333333333333333,0.05178852,0.013876534424479559,0.011886866339072544,0.07475967267815997
